Track_name,Artist,Popularity,Album_name,Album_release_year,Genre,Key
Война,Basta,28,Баста 2,2007,rap,9
ЧП,N1NT3ND0,26,N1NT3ND0,2011,rap,11
Под запретом,Esco,14,Под запретом,2018,rap,7
Ауфф,Nurminsky,47,Ауфф,2018,rap,6
Кружим,Seryoga,23,Синглы,2017,rap,2
Сарума,Kaspiyskiy Gruz,21,The Best of Каспийский Груз,2018,rap,6
Жизнь пацанская,StaFFord63,32,Дым - мой круговорот (Special Edition),2018,rap,1
Chiki,Seryoga,29,King Ring,2008,rap,1
Караван,Ashim,0,Караван,2018,rap,9
Был хулиганом,StaFFord63,29,Наркотик мой (Special Edition),2017,rap,9
Муси Пуси 2 - Fenomenbeats,Сережа Местный,8,Попеременно,2013,rap,1
Уйду с мыслями,Nurminsky,33,Уйду с мыслями,2019,rap,7
Пластилин,Simaga,20,Миражи,2015,rap,10
Нам надо дыма,Litvinenko,45,Нам надо дыма,2018,rap,11
Пидарасия,Yarmak,30,ЯсЮТуба,2012,rap,4
Дым - мой круговорот,StaFFord63,45,Дым - мой круговорот (Special Edition),2018,rap,5
Второе дыхание,Gamora,37,Несущие стены,2017,rap,4
Дядя Билли,Nurminsky,0,Дядя Билли,2018,rap,4
Мне бы в небо (feat. Руслан Черный),StaFFord63,24,Мне бы в небо,2018,rap,6
Ран Вася Ран,N1NT3ND0,39,N1NT3ND0,2011,rap,6
Гив ми мани,N1NT3ND0,17,N1NT3ND0,2011,rap,8
Bratva iv - Hololo,Tovaritch,42,Bratva iv - Hololo,2019,rap,0
2Kaiser (Street),Seryoga,16,2Kaiser,2006,rap,4
Папиросы,Zanuda,37,Папиросы,2010,rap,9
Ламбада,N1NT3ND0,17,N1NT3ND0,2011,rap,11
Брат за брата,Нагора,0,Брат за брата,2015,rap,8
Звезды Воровские,Руслан Черный,14,Звезды Воровские,2019,rap,4
Вселенная,Basta,36,Баста 4,2013,rap,5
Караван,Chester Nebro,21,Караван,2017,rap,3
Вокруг шум,Kasta,31,Лучшие песни,2014,rap,10
Возле дома твоего,Seryoga,8,The Best of...,2010,rap,4
Осень,Basta,33,Баста 1,2006,rap,6
Пуля на вылет,N1NT3ND0,23,N1NT3ND0,2011,rap,6
Джип,Nurminsky,45,Джип,2018,rap,3
"То густо, то пусто",Schokk,0,Преступление и наказание,2015,rap,8
Не х*й делать,N1NT3ND0,16,N1NT3ND0,2011,rap,4
Волчата,Yarmak,25,Волчата,2018,rap,11
"Ой, мороз",Kaspiyskiy Gruz,29,The Best of Каспийский Груз,2018,rap,11
Мама,Yarmak,36,Мама,2017,rap,9
Доедешь: Пиши,Kaspiyskiy Gruz,43,The Best of Каспийский Груз,2018,rap,11
Плановая,9 Gramm,0,Настоящий рэп,2010,rap,5
Мама,Basta,41,Баста 1,2006,rap,9
Прости мама,Chestnyi,28,Годы,2015,rap,1
Ты та...,Basta,24,Баста 1,2006,rap,0
По ресторанам,Kaspiyskiy Gruz,27,The Брутто,2016,rap,8
Чёрный бумер,Seryoga,51,Мой двор: начало истории,2004,rap,10
Город под подошвой,Oxxxymiron,0,Город под подошвой,2015,rap,10
Олина попа,N1NT3ND0,20,N1NT3ND0,2011,rap,6
Россия,Basta,26,Баста 3,2010,rap,5
Урбан,Basta,43,Баста 3,2010,rap,4
Ролексы,nogano,38,Лакшери,2016,rap,7
Свобода (Feat Alesh),Simaga,19,Миражи,2015,rap,2
"Прости, Мама",Руслан А.У.Е. Черный,0,Русский рэп - 2017. Осень.,2017,rap,6
Апокалипсис,Vitya AK,0,Жирный,2012,rap,9
Я смотрю на небо,Basta,35,Баста 5. Часть 1,2016,rap,0
Город дорог,Basta,26,Баста+,2013,rap,8
Отмели,N1NT3ND0,21,N1NT3ND0,2011,rap,7
За туманами,Litvinenko,34,За туманами,2018,rap,11
Дети капитана Гранта,nogano,34,Дети капитана Гранта,2015,rap,0
Выпускной (Медлячок),Basta,44,"Баста 5, Часть 2",2016,rap,11
Всем нашим братьям,Basta,19,Баста+,2013,rap,10
Мент на меня газует,Nurminsky,46,Мент на меня газует,2018,rap,8
Gangsta's Paradise,Coolio,80,Gangsta's Paradise,1995,rap,8
Just Don't Give A Fuck,Eminem,5,The Slim Shady LP,1999,rap,4
Guilty Conscience,Eminem,4,The Slim Shady LP,1999,rap,4
ATLiens,OutKast,67,ATLiens,1996,rap,11
No Vaseline,Ice Cube,66,Death Certificate (25th Anniversary Edition),2017,rap,11
The Real Slim Shady,Eminem,80,The Marshall Mathers LP,2000,rap,5
Hail Mary,2Pac,61,Greatest Hits,1998,rap,10
Boyz-N-The-Hood,Eazy-E,64,N.W.A. And The Posse,1987,rap,3
2 Of Amerikaz Most Wanted,2Pac,54,Greatest Hits,1998,rap,1
Express Yourself,N.W.A.,58,Straight Outta Compton,1988,rap,8
The World Is Yours,Nas,58,Illmatic XX,1994,rap,10
"The Gangsta, The Killa And The Dope Dealer",Westside Connection,53,Bow Down,1996,rap,11
Dollaz + Sense,DJ Quik,40,Born And Raised In Compton: The Greatest Hits,1991,rap,10
1st of Tha Month,Bone Thugs-N-Harmony,64,E. 1999 Eternal,1995,rap,5
Played Like a Piano,King T,45,"""Strait From Compton"" King Ts Greatest Hits",2015,rap,11
Get Money,Junior M.A.F.I.A.,58,Conspiracy (PA),1995,rap,2
Gravel Pit,Wu-Tang Clan,54,Gravel Pit,2001,rap,7
Hoo-Bangin' (WSCG Style),Westside Connection,46,Bow Down,1996,rap,1
Nothin' But The Cavi Hit,Mack 10,53,Best Of Mack 10,2007,rap,1
What You Wanna Do?,Kausion,44,South Central Los Skanless,1995,rap,1
Straight Up Menace,MC Eiht,56,The Best of MC Eiht,2010,rap,7
Late Night Hype,Compton's Most Wanted,49,It's A Compton Thang!,1990,rap,10
We Roll Deep,The Conscious Daughters,44,Ear To The Street,1993,rap,1
Afro Puffs,The Lady Of Rage,47,Above The Rim,2001,rap,10
Ghetto Bird - Remastered,Ice Cube,52,Lethal Injection,1993,rap,10
C-Walk,Kurupt,52,Kuruption!,1998,rap,0
Eazy-Duz-It,Eazy-E,56,Eazy-Duz-It,1988,rap,2
The Nigga Ya Love To Hate,Ice Cube,51,AmeriKKKa's Most Wanted,1990,rap,10
We Can Freak It,Kurupt,53,Kuruption!,1998,rap,10
Black Superman,Above The Law,45,"West Coast Livin', Volume Three",2013,rap,0
Jus Lyke Compton,DJ Quik,38,Born And Raised In Compton: The Greatest Hits,1991,rap,7
King Of The Hill,Westside Connection,42,Bow Down,1996,rap,7
Ruthless For Life,MC Ren,43,Ruthless For Life,1998,rap,1
No More ?'s,Eazy-E,64,Eazy-Duz-It,1988,rap,7
I Get Around,2Pac,69,Strictly 4 My N.I.G.G.A.Z...,1993,rap,10
Born and Raised In Compton,DJ Quik,44,Quik Is The Name,1991,rap,10
Who Ride Wit Us,Kurupt,49,Tha Streetz Iz A Mutha (Digitally Remastered),2012,rap,9
"Get Your Grind On (feat. Big Pun, Fat Joe & Freeway)",The Notorious B.I.G.,41,Duets: The Final Chapter,2005,rap,10
Express Yourself,N.W.A.,2,Straight Outta Compton (2002 - Remaster),1988,rap,8
Watch Out Now,The Beatnuts,47,A Musical Massacre (Explicit),1999,rap,11
Gangsta Gangsta,N.W.A.,0,Straight Outta Compton (2002 - Remaster),1988,rap,6
2 Of Amerikaz Most Wanted - (Explicit),2Pac,1,The Best of 2Pac - Pt. 1: Thug,2007,rap,1
Part II,Method Man,3,How High (Original Motion Picture Soundtrack),2001,rap,10
Suge,DaBaby,87,Baby On Baby,2019,rap,2
Shotta Flow,NLE Choppa,76,Shotta Flow,2019,rap,9
KEKE,6ix9ine,66,Day69: Graduation Day,2018,rap,7
The Race,Tay-K,73,#SantanaWorld (+),2017,rap,9
Love Sosa,Chief Keef,64,Finally Rich,2012,rap,0
SOLVED THE PROBLEM,Comethazine,68,BAWSKEE 3.5,2019,rap,10
CAPO,NLE Choppa,74,CAPO,2019,rap,2
Bleed It,Blueface,72,Dirt Bag,2019,rap,1
No Hook,YBN Nahmir,56,No Hook,2017,rap,10
Racks In The Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,75,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),2019,rap,5
Faneto,Chief Keef,57,Chiraq Villian,2014,rap,1
Shotta Flow 2,NLE Choppa,70,Shotta Flow 2,2019,rap,1
FIND HIM!,Comethazine,67,BAWSKEE 3.5,2019,rap,7
Talkin' My Shit,Quin Nfn,59,4NUN,2019,rap,1
STAND,Comethazine,49,BAWSKEE 3.5,2019,rap,0
Yes Indeed,Lil Baby,81,Harder Than Ever,2018,rap,5
Camelot,NLE Choppa,85,Camelot,2019,rap,7
Murder On My Mind,YNW Melly,85,I AM YOU,2018,rap,0
Walk,Comethazine,75,Bawskee,2018,rap,1
Pure Cocaine,Lil Baby,77,Street Gossip,2018,rap,10
Rubbin off the Paint,YBN Nahmir,71,YBN: The Mixtape,2018,rap,1
Shotta Flow 3,NLE Choppa,74,Shotta Flow 3,2019,rap,8
Baby (Lil Baby feat. DaBaby),Quality Control,79,Quality Control: Control The Streets Volume 2,2019,rap,10
223's (feat. 9lokknine),YNW Melly,77,Melly vs. Melvin,2019,rap,0
BLOCC IS HOT,NLE Choppa,50,BLOCC IS HOT,2019,rap,11
Next Song,DaBaby,69,Blank Blank,2018,rap,5
TATI,6ix9ine,70,DUMMY BOY,2018,rap,11
Stop Cappin,Blueface,62,Stop Cappin,2019,rap,9
I Don't Need No Help - Glokknine Remix,NLE Choppa,51,I Don't Need No Help (Glokknine Remix),2019,rap,4
I BE DAMNED,Comethazine,56,Bawskee 2,2019,rap,0
Freddy Krueger (feat. Tee Grizzley),YNW Melly,76,Freddy Krueger (feat. Tee Grizzley),2018,rap,7
Straight Thru,Quin Nfn,54,Straight Thru,2019,rap,8
Stick By My Side,Clever,54,Who is Clever?,2019,rap,0
Death (feat. DaBaby),Trippie Redd,82,Death (feat. DaBaby),2019,rap,10
Free Youngboy,NLE Choppa,65,Free Youngboy,2019,rap,10
Want Beef?,YSN Flow,67,Want Beef?,2019,rap,2
Nuketown (feat. Juice WRLD),Ski Mask The Slump God,78,STOKELEY,2018,rap,10
BIRDBOY,NLE Choppa,52,BIRDBOY,2019,rap,1
Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,80,Shotta Flow (Feat. Blueface) [Remix],2019,rap,2
Pop Out (feat. Lil Tjay),Polo G,84,Die A Legend,2019,rap,1
Baby Sitter (feat. Offset),DaBaby,79,Baby On Baby,2019,rap,1
Stop Calling (feat. Key Glock & Tay Money),MadeinTYO,54,Stop Calling (feat. Key Glock & Tay Money),2019,rap,10
Bust Down Deux,Trippie Redd,65,A Love Letter To You 4,2019,rap,5
Smoke My Dope (feat. Smokepurpp),Lil Pump,53,Lil Pump,2017,rap,1
GUMMO,6ix9ine,0,DAY69,2018,rap,1
I Got A Stick,YBN Nahmir,0,I Got A Stick,2017,rap,11
Elm Street,Jimmy Wopo,53,Woponese,2016,rap,1
@ ME,Antwillz,30,@ ME,2019,rap,8
JUST SAYING,Comethazine,54,BAWSKEE 3.5,2019,rap,1
Mac 10,Trippie Redd,66,!,2019,rap,9
Big Poppa - 2007 Remaster,The Notorious B.I.G.,63,Greatest Hits,2007,rap,9
Thuggish Ruggish Bone,Bone Thugs-N-Harmony,1,Creepin On Ah Come Up,1994,rap,11
Gin and Juice,Snoop Dogg,1,Me And My Homies,2005,rap,7
Street Dreams,Nas,55,It Was Written,1996,rap,11
Still Not a Player (feat. Joe),Big Pun,52,The Legacy: The Best Of Big Pun,2009,rap,4
Hard Knock Life (Ghetto Anthem),JAY-Z,66,Vol.2 ... Hard Knock Life,1998,rap,10
One Day,UGK,37,Best of UGK,2003,rap,1
Regulate,Warren G,0,Regulate...G Funk Era,1994,rap,4
Lookin' at Me (feat. Puff Daddy),Mase,47,Harlem World,1997,rap,11
Shimmy Shimmy Ya,Ol' Dirty Bastard,1,Rhino Hi-Five: Ol' Dirty Bastard,2006,rap,0
I Ain't Mad At Cha,2Pac,0,2Pac Greatest Hits (Explicit Version),1998,rap,5
Lodi Dodi (feat. Nancy Fletcher),Snoop Dogg,54,Doggystyle,1993,rap,8
"It's All About the Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix",Diddy,53,No Way Out,1997,rap,6
Make 'Em Say Uhh - Edit,Master P,22,No Limit Greatest Hits,2006,rap,6
Been Around the World (feat. The Notorious B.I.G. & Mase),Diddy,58,No Way Out,1997,rap,6
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2005 Remaster,The Notorious B.I.G.,49,Bad Boy's 10th Anniversary- The Hits,2004,rap,6
2 Of Amerikaz Most Wanted,2Pac,1,2Pac Greatest Hits (Explicit Version),1998,rap,8
Ten Crack Commandments,The Notorious B.I.G.,1,Life After Death (Deluxe Version),1997,rap,8
Money Ain't A Thang,JAY-Z,0,Reasonable Doubt / Vol.2 Hard Knock Life,2005,rap,6
Ha,Juvenile,47,400 Degreez,1998,rap,7
Hail Mary,2Pac,1,2Pac Greatest Hits (Explicit Version),1998,rap,10
Gimmie That Nutt,Eazy-E,0,It's On (Dr. Dre) 187um Killa,1993,rap,7
Got Your Money,Ol' Dirty Bastard,0,The Hits,2008,rap,10
Changes,2Pac,72,The Best of 2Pac - Pt. 1: Thug,2007,rap,7
Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,The Notorious B.I.G.,63,Greatest Hits,2007,rap,2
Life Goes On,2Pac,60,All Eyez On Me,1996,rap,7
Natural Born Killaz,Dr. Dre,0,Murder Was The Case,2001,rap,9
Can't Nobody Hold Me Down (feat. Mase),Diddy,59,No Way Out,1997,rap,3
Notorious B.I.G. (feat. Lil' Kim & Puff Daddy) - 2005 Remaster,The Notorious B.I.G.,56,Born Again,1999,rap,1
Mind Playing Tricks on Me,Geto Boys,36,Rap a Lot Greatest Hits,2013,rap,10
Me Against The World - Album Version (Edited),2Pac,0,2Pac Greatest Hits,1998,rap,6
Hello,Ice Cube,55,Greatest Hits,2001,rap,10
"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack,59,Bad Boy's 10th Anniversary- The Hits,2004,rap,9
Hypnotize - 2007 Remaster,The Notorious B.I.G.,68,Greatest Hits,2007,rap,9
Fuck Tha Police - Remastered 2006,N.W.A.,30,N.W.A. And Their Family Reunion,2008,rap,11
Keep Their Heads Ringing,Friday/Dr. Dre,0,We Got It Covered!,2003,rap,9
Only You (feat. Notorious B.I.G. and Mase) - Greatest Hits Version,112,44,Bad Boy Greatest Hits Vol. 1,1998,rap,8
Rosa Parks,OutKast,63,Aquemini,1998,rap,6
Baby Got Back,Sir Mix-A-Lot,3,Jackass The Movie (The Official Soundtrack),2013,rap,1
Back That Azz Up,Juvenile,65,400 Degreez,1998,rap,7
Going Back To Cali,The Notorious B.I.G.,1,Life After Death (Deluxe Version),1997,rap,9
California Love - Original Version (Explicit),2Pac,4,2Pac Greatest Hits (Explicit Version),1998,rap,7
Mo'Murda,Bone Thugs-N-Harmony,0,E.Eternal 1999,1995,rap,11
You Can Do It,Ice Cube,52,Greatest Hits,2001,rap,1
What's Beef,The Notorious B.I.G.,0,Life After Death (Deluxe Version),1997,rap,11
Who Shot Ya? - 2007 Remaster,The Notorious B.I.G.,51,Greatest Hits,2007,rap,11
I'll Be There For You/You're All I Need To Get By (Puff Daddy Mix),Method Man,0,Def Jam Music Group Tenth Year Anniversary Box Set,2009,rap,4
Wanna Be A Baller,Lil' Troy,63,Sittin' Fat Down South,1998,rap,10
Diamonds & Wood,UGK,33,Best of UGK,2003,rap,1
Mama Said Knock You Out,LL Cool J,42,All World,1996,rap,10
To Live & Die In L.A.,2Pac,53,Greatest Hits,1998,rap,9
SuperThug,N.O.R.E.,0,N.O.R.E.,1998,rap,7
Express Yourself - Remastered 2000,N.W.A.,45,N.W.A. And Their Family Reunion,2008,rap,8
Tha Crossroads,Bone Thugs-N-Harmony,4,R&B: From Doo-Wop To Hip-Hop,1999,rap,4
It Ain't Hard to Tell,Nas,59,Illmatic,1994,rap,11
Keep Ya Head Up,2Pac,48,Greatest Hits,1998,rap,4
Notorious Thugs (feat. Bone Thugs-n-Harmony) - 2007 Remaster,The Notorious B.I.G.,56,Greatest Hits,2007,rap,11
Ain't No Nigga,JAY-Z,0,Reasonable Doubt,1996,rap,9
Hate Me Now (feat.- Puff Daddy),Nas,0,I Am...,1999,rap,9
Foe Tha Love Of $,Bone Thugs-N-Harmony,0,Creepin On Ah Come Up,1994,rap,7
Feel so Good,Mase,64,Harlem World,1997,rap,11
Can I Get A...,JAY-Z,58,Vol.2 ... Hard Knock Life,1998,rap,8
Pushin' Weight,Ice Cube,33,Greatest Hits,2001,rap,10
Victory (feat. The Notorious B.I.G. & Busta Rhymes),Diddy,58,No Way Out,1997,rap,9
Runnin' (Dying To Live),2Pac,0,Resurrection (Music From And Inspired By The Motion Picture),2003,rap,10
Picture Me Rollin',2Pac,59,All Eyez On Me,1996,rap,7
Sound of da Police,KRS-One,62,Return of the Boom Bap,1993,rap,1
I Get Around,2Pac,8,Strictly 4 My N.I.G.G.A.Z...,1993,rap,10
When I B On Tha Mic,Rakim,64,The Master,1999,rap,2
Bow Down,Westside Connection,51,Bow Down,1996,rap,9
Siempre Peligroso (feat. Fermin IV Caballero) - feat. Fermin IV Caballero of Control Machete,Cypress Hill,38,Los Grandes Éxitos En Español,1999,rap,8
Tantas Veces,Aleman,47,Tantas Veces,2017,rap,0
Presente,Control Machete,27,"Artilleria Pesada, Presenta:",1999,rap,4
Ileso,Control Machete,30,"Artilleria Pesada, Presenta:",1999,rap,10
Suena Mamal***,Cartel De Santa,66,Golpe Avisa,2014,rap,7
Me Alegro de Su Odio 2014,Cartel De Santa,60,Golpe Avisa,2014,rap,7
Alv la Policia,Remik Gonzalez,0,Rolando Hits,2016,rap,3
M-E-X-I-C-O,C-Kan,48,Voy Por El Sueño de Muchos,2012,rap,10
Choleros,TREN LOKOTE,0,Choleros,2017,rap,6
Un Par De Balas,C-Kan,57,Clasificación C Vol.1,2014,rap,8
"Comprendes, Mendes?",Control Machete,60,Mucho Barato,1997,rap,9
Si Señor,Control Machete,44,"Artilleria Pesada, Presenta:",1999,rap,0
Hit Me,Molotov,60,Dance And Dense Denso,2003,rap,9
Asesino de Acesinos,Cartel De Santa,45,Greatest - Hits,2007,rap,0
Cannabis,Cartel De Santa,48,Cartel De Santa,2004,rap,0
NTN,Cartel De Santa,38,Cartel De Santa,2004,rap,11
Super MC's,Cartel De Santa,41,Cartel De Santa,2004,rap,1
Santa Muerte,Cartel De Santa,47,Vol. II,2004,rap,5
Himno a la Jauria,Cartel De Santa,39,Vol. II,2004,rap,7
Escucha,Cartel De Santa,41,Vol. II,2004,rap,4
Súbele a la Greibol,Cartel De Santa,51,Volumen Prohibido,2007,rap,7
Volar Volar,Cartel De Santa,0,Sincopa,2010,rap,1
Marijuano Locos (Stoned Raiders) - Spanish Edit,Cypress Hill,33,Los Grandes Éxitos En Español,1999,rap,7
Here Come the Horns,Delinquent Habits,43,Here Come The Horns,1998,rap,10
Tres Delinquentes - Radio,Delinquent Habits,4,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",2013,rap,11
Return Of The Tres,Delinquent Habits,50,Merry Go Round,2001,rap,2
Shed a Tear,Delinquent Habits,28,Here Come The Horns,1998,rap,9
Think You're Bad,Delinquent Habits,19,Here Come The Horns,1998,rap,1
"Get Up, Get On It (feat. Rude, Mellow Man Ace & Sen Dog)",Delinquent Habits,27,Here Come The Horns,1998,rap,7
The Kind,Delinquent Habits,19,Merry Go Round,2001,rap,1
Coronamos,Lito Kirino,0,Coronamos,2016,rap,10
Burreros,Cartel De Santa,39,Cartel De Santa,2004,rap,0
Perros,Cartel De Santa,46,Cartel De Santa,2004,rap,6
Todas Mueren por Mí,Cartel De Santa,58,Cartel De Santa,2004,rap,0
Anda Y Ve Lo Dudo,Akwid,58,Los Aguacates De Jilquilpan,2005,rap,7
Por Tus Pujidos Nos Hallaron,Akwid,49,Clasificado R - Director's Cut,2010,rap,5
No Hay Falla,TREN LOKOTE,37,Cementerio De Raperos,2017,rap,4
Crees Que Son Mentiras,TREN LOKOTE,24,Cementerio De Raperos,2017,rap,1
El Ambiente Huele a Mota,TREN LOKOTE,39,Cementerio De Raperos,2017,rap,3
Asesino de Acesinos,Cartel De Santa,46,Cartel De Santa,2004,rap,0
La Llamada,Cartel De Santa,46,Vol. II,2004,rap,2
México Lindo y Bandido,Cartel De Santa,50,Volumen Prohibido,2007,rap,9
Conexión Vieja Escuela (feat. Sinful),Cartel De Santa,43,Volumen Prohibido,2007,rap,6
Cosas de la Vida,Cartel De Santa,53,Vol. 4,2008,rap,8
De México el Auténtico,Cartel De Santa,41,Vol. 4,2008,rap,2
Traficando Rimas,Cartel De Santa,61,Sincopa,2011,rap,8
Con el Corazon,Cartel De Santa,46,Sincopa,2011,rap,6
Insane in the Brain,Cypress Hill,37,The Essential Cypress Hill,2014,rap,8
Illusions,Cypress Hill,45,The Essential Cypress Hill,2014,rap,8
Highlife,Cypress Hill,33,The Essential Cypress Hill,2014,rap,2
Tequila Sunrise (feat. Barron Ricks),Cypress Hill,61,The Essential Cypress Hill,2014,rap,10
Latin Thugs (feat. Tego Calderón),Cypress Hill,42,The Essential Cypress Hill,2014,rap,6
Presente,Control Machete,35,"Artilleria Pesada, Presenta:",1999,rap,4
Ileso,Control Machete,42,"Artilleria Pesada, Presenta:",1999,rap,0
Esperanza,Control Machete,28,"Artilleria Pesada, Presenta:",1999,rap,10
Grita,Control Machete,27,"Artilleria Pesada, Presenta:",1999,rap,1
Control Machete,Control Machete,40,Mucho Barato,1997,rap,1
Asi Son Mis Dias,Control Machete,45,Mucho Barato,1997,rap,10
Homegrizzlies,Homegrown Mafia,36,Homegrizzlies,2016,rap,7
Como Debe De,Remik Gonzalez,0,Grandes Exitos,2017,rap,4
La Feria Drogas y Muerte,Remik Gonzalez,0,High Con Class XIII,2017,rap,6
Se Les Cae el Canton,Remik Gonzalez,19,Se Les Cae el Canton,2017,rap,2
Adictos Por R.a.P,Maniako,9,"Exitos, Vol. 2",2017,rap,4
Carnales,KLOEF TJR,5,Carnales,2016,rap,8
Tenemos Callo Amarillo,KLOEF TJR,11,KLOEF TJR,2015,rap,9
Andamos en el Vuelo,KLOEF TJR,4,KLOEF TJR,2015,rap,0
Vida de Ghetto,KLOEF TJR,6,KLOEF TJR,2015,rap,8
Aquí en la Calle,Berbal La 4 Verde,0,"La 4 Verde & Rolando Hits: Éxitos, Vol.1, 2 y 3",2016,rap,7
Nos Llaman Malandros,Berbal La 4 Verde,0,"La 4 Verde & Rolando Hits: Éxitos, Vol.1, 2 y 3",2016,rap,11
La Vuelta al Mundo,Aczino,0,Psicofonia,2013,rap,9
Welcome to Guadalajara,Little el Crack,35,El Rompe Huesos,2016,rap,2
Déjame Volar,Aleman,52,Pase de Abordar (Deluxe),2015,rap,5
Mi Barrio,TREN LOKOTE,20,Mi Barrio,2017,rap,2
Everybody Must Get Stoned - Bonus Track,Cypress Hill,29,Iii (Temples Of Boom),1995,rap,8
Vengo Con los Mios,La Santa Grifa,36,"Exitos, Vol. 2",2017,rap,9
Hola,Damaco,17,Hola,2016,rap,10
Falsedades,Tres Coronas,42,Mix Tape,2005,rap,1
Gaminart,Crack Family,0,La Familia (Capitulo 1),2010,rap,5
Las Tetas D,Crack Family,0,Las Tetas de Mi Madre (Banda Sonora),2015,rap,4
Si Te Vienen a Contar,Cartel De Santa,70,Golpe Avisa,2014,rap,10
Drogadicto en Serie,Crack Family,0,La Familia (Capitulo 1),2010,rap,2
Shook Ones - Freestyle,Mobb Deep,46,Free Agents,2003,rap,1
Alcoholizados,La Santa Grifa,50,"Exitos, Vol. 2",2017,rap,1
Crealo Mi So,Cejaz Negraz,38,Buscando Millones,2010,rap,6
Envidias,Tres Coronas,35,Nuestra Cosa (Deluxe Edition),2006,rap,4
Levantando Bandera,Remik Gonzalez,0,Rolando Hits,2016,rap,4
Jeremías 17-5,Canserbero,68,Muerte,2012,rap,5
Aqui no dominas nada,W. Corona,45,8 Diamantes,2014,rap,1
Pow Wow Wow,Aleman,24,Pow Wow Wow,2017,rap,9
Relax,Remik Gonzalez,0,"Las Viejas Más Buenas, Vol. 2",2017,rap,4
Mi Clika La Rifa - Mas Locos que Simpaticos,El Pinche Mara,7,Mas Locos Que Simpaticos,2016,rap,0
De la Cuna al Ataud,La Etnnia,39,Real,2004,rap,11
Carlitos Way,Asilo 38,32,La Hoguera,2001,rap,2
SureÑos,TREN LOKOTE,46,Cementerio De Raperos,2017,rap,0
Enrredoz,Cejaz Negraz,39,Diamante de Mi Barrio Doble,2014,rap,1
Rivera Loca,Zimple,0,Sin Corte,2015,rap,6
Mi Familia,Aerophon,0,Expreso Aerophon,2012,rap,6
Deja,Ali Aka Mind,42,Mestizo,2014,rap,1
Mama Dejame Fumar,Asilo 38,25,La Hoguera,2016,rap,7
Pintura,Yoky Barrios,29,Figura Pública,2014,rap,1
2 Pound,Taz,24,An Empty Mind,2019,rap,1
Brand New,$ANFI,16,Scattered Ideas 2,2019,rap,11
LooseScrew,BONES,58,SparrowsCreek,2019,rap,1
All My Life I've Wanted A Chevy,$uicideBoy$,48,YUNGDEATHLILLIFE,2015,rap,10
